37.2937 	EXP 	grating: ori = 20.0
37.2937 	EXP 	fixation: autoDraw = True
37.5667 	DATA 	Keypress: left
37.7937 	INFO 	Keyboard events cleared
37.7932 	EXP 	fixation: autoDraw = False
37.7932 	EXP 	grating: autoDraw = True
37.7971 	DATA 	Keypress: right
38.0933 	EXP 	grating: autoDraw = False
38.0977 	DATA 	Keypress: left
38.1101 	EXP 	fixation: autoDraw = False
38.1101 	EXP 	grating: autoDraw = False
38.1101 	EXP 	grating: ori = 20.0
38.1101 	EXP 	fixation: autoDraw = True
38.3966 	DATA 	Keypress: right
38.4151 	DATA 	Keypress: right
38.6102 	INFO 	Keyboard events cleared
38.6096 	EXP 	fixation: autoDraw = False
38.6096 	EXP 	grating: autoDraw = True
38.7500 	DATA 	Keypress: left
38.7599 	EXP 	fixation: autoDraw = False
38.7599 	EXP 	grating: autoDraw = False
38.7599 	EXP 	grating: ori = 20.0
38.7599 	EXP 	fixation: autoDraw = True
39.0993 	DATA 	Keypress: right
